reactionID,metabolic_compartment_dcid
bio/FAOXC161C161OHm,bio/m02677m
bio/HMR_3252,bio/m03020m
bio/HMR_3254,bio/m00177m
bio/HMR_3256,bio/m00894m
bio/HMR_3260,bio/m03023m
bio/HMR_3262,bio/m01574m
bio/HMR_3264,bio/m00886m
bio/HMR_3356,bio/m00018p
bio/HMR_3357,bio/m03014p
bio/HMR_3358,bio/m00702p
bio/HMR_3359,bio/m00843p
bio/HMR_3360,bio/m01586p
bio/HMR_3361,bio/m03024p
bio/HMR_3362,bio/m00170p
bio/HMR_3363,bio/m00841p
bio/HMR_3219,bio/m03013m
bio/HMR_3220,bio/m00701m
bio/HMR_3221,bio/m00842m
bio/HMR_3223,bio/m03012m
bio/HMR_3224,bio/m00700m
bio/HMR_3225,bio/m00840m
bio/HMR_3226,bio/m02647m
bio/FAOXC1811603m,bio/m02647m
bio/HMR_3227,bio/m03025m
bio/HMR_3228,bio/m00176m
bio/HMR_3229,bio/m00893m
bio/r1481,bio/m00893m
bio/HMR_3231,bio/m03019m
bio/HMR_3232,bio/m00172m
bio/HMR_3233,bio/m00849m
bio/HMR_3235,bio/m03022m
bio/HMR_3236,bio/m01573m
bio/HMR_3237,bio/m00885m
bio/HMR_3275,bio/m02391m
bio/FAOXC182806m,bio/m02391m
bio/FAOXC182C162m,bio/m02391m
bio/FAOXC182C182OHm,bio/m02391m
bio/HMR_3277,bio/m03010m
bio/HMR_3278,bio/m00083m
bio/HMR_3279,bio/m00884m
bio/HMR_3280,bio/m01577m
bio/HMR_3281,bio/m03009m
bio/HMR_3282,bio/m00081m
bio/HMR_3283,bio/m00855m
bio/HMR_3284,bio/m01576m
bio/RE2998M,bio/m01576m
bio/HMR_3285,bio/m03030m
bio/RE2999M,bio/m03030m
bio/HMR_3286,bio/m00696m
bio/HMR_3287,bio/m00854m
bio/HMR_3288,bio/m01575m
bio/HMR_3290,bio/m03021m
bio/HMR_3292,bio/m00082m
bio/HMR_3293,bio/m00883m
bio/HMR_3294,bio/m00980m
bio/RE3626M,bio/m00980m
bio/HMR_3296,bio/m00678m
bio/FAOXC102C101m,bio/m00678m
bio/HMR_1174,bio/m00835m
bio/HMR_1175,bio/m01201m
bio/HMR_1176,bio/m01199m
bio/HMR_1177,bio/m01200m
bio/HMR_1178,bio/m00694m
bio/HMR_1179,bio/m00850m
bio/HMR_1180,bio/m01146m
bio/HMR_1181,bio/m01144m
bio/HMR_1182,bio/m01145m
bio/HMR_1183,bio/m00692m
bio/HMR_1184,bio/m00847m
bio/HMR_1216,bio/m00837m
bio/HMR_1217,bio/m01206m
bio/HMR_1218,bio/m01204m
bio/HMR_1219,bio/m00695m
bio/HMR_1220,bio/m00695m
bio/HMR_1221,bio/m00851m
bio/HMR_1222,bio/m01147m
bio/HMR_1223,bio/m01149m
bio/HMR_1224,bio/m01148m
bio/HMR_1225,bio/m00693m
bio/HMR_1226,bio/m00848m
bio/HMR_3523,bio/m00934m
bio/HMR_3524,bio/m00705m
bio/HMR_3525,bio/m00844m
bio/HMR_3526,bio/m00562m
bio/HMR_3528,bio/m00578m
bio/HMR_3529,bio/m00703m
bio/HMR_3530,bio/m00831m
bio/HMR_3531,bio/m01015m
bio/HMR_3532,bio/m01017m
bio/HMR_3533,bio/m00706m
bio/HMR_3534,bio/m00845m
bio/HMR_6901,bio/m01806c
bio/HMR_7166,bio/m01806c
bio/FRDPtcr,bio/m01806c
bio/FRTT,bio/m01806c
bio/FT,bio/m01806c
bio/HMR_6903,bio/m00995m
bio/HMR_6903,bio/m01316m
bio/HMR_6904,bio/m00767m
bio/3DPHBH1,bio/m00767m
bio/HMR_6905,bio/m00725m
bio/HMR_6905,bio/m02877m
bio/HMR_6908,bio/m02877m
bio/HMR_6910,bio/m02877m
bio/HMR_7769,bio/m02877m
bio/COQ3m,bio/m02877m
bio/COQ5m,bio/m02877m
bio/PETOHMm_hs,bio/m02877m
bio/RE0066M,bio/m02877m
bio/RE3511M,bio/m02877m
bio/HMR_6906,bio/m00817m
bio/HMR_6907,bio/m00657m
bio/COQ6m,bio/m00657m
bio/HMR_6908,bio/m00658m
bio/HMR_6909,bio/m01165m
bio/HMR_6910,bio/m00770m
bio/HMR_7166,bio/m00200c
bio/HMR_9498,bio/m00200c
bio/HMR_7167,bio/m02898c
bio/HMR_7168,bio/m00194c
bio/HMR_7169,bio/m00195c
bio/HMR_7170,bio/m01805c
bio/HMR_9722,bio/m02744c
bio/VITKtl,bio/m02744c
bio/HMR_1644,bio/m00749m
bio/RE3248M,bio/m00749m
bio/HMR_1651,bio/m00036m
bio/HMR_1920,bio/m01512c
bio/HMR_7949,bio/m01512c
bio/CHSTEROLSte,bio/m01512c
bio/HMR_1924,bio/m01450c
bio/HMR_1932,bio/m01450c
bio/HMR_0634,bio/m01450c
bio/HMR_1735,bio/m01450c
bio/HMR_1786,bio/m01450c
bio/HMR_0018,bio/m01450c
bio/HMR_1911,bio/m01450c
bio/HMR_1919,bio/m01450c
bio/HMR_1915,bio/m01450c
bio/HMR_1917,bio/m01450c
bio/HMR_1916,bio/m01450c
bio/HMR_1530,bio/m01450c
bio/HMR_0031,bio/m01450c
bio/HMR_10063,bio/m01450c
bio/HMR_1924,bio/m02935c
bio/HMR_5224,bio/m02935c
bio/HMR_1926,bio/m01511m
bio/HMR_1927,bio/m01450m
bio/HMR_7935,bio/m01450m
bio/HMR_1762,bio/m01450m
bio/HMR_1784,bio/m01450m
bio/P450SCC1m,bio/m01450m
bio/HMR_1928,bio/m00606m
bio/HMR_1929,bio/m00579m
bio/HMR_1931,bio/m02182c
bio/HMR_8100,bio/m02182c
bio/4MPTNLtr,bio/m02182c
bio/HMR_1932,bio/m02827c
bio/HMR_1934,bio/m02827c
bio/HMR_1935,bio/m02827c
bio/HMR_1933,bio/m00592c
bio/HMR_1935,bio/m00592c
bio/HMR_1934,bio/m00405c
bio/HMR_1940,bio/m02763c
bio/HMR_1943,bio/m02763c
bio/HMR_7930,bio/m02763c
bio/HMR_1944,bio/m02763c
bio/HMR_1952,bio/m02763c
bio/HMR_1979,bio/m02763c
bio/HMR_1936,bio/m02763c
bio/HMR_1937,bio/m02763c
bio/21HPRGNLONE,bio/m02763c
bio/PRGNLONEte,bio/m02763c
bio/HMR_1941,bio/m00605c
bio/HMR_1942,bio/m00294c
bio/HMR_2008,bio/m00294c
bio/HMR_7933,bio/m00294c
bio/11DOCRTSTRNte,bio/m00294c
bio/HMR_1942,bio/m02828c
bio/HMR_1950,bio/m02828c
bio/HMR_1948,bio/m00408c
bio/HMR_7973,bio/m00408c
bio/HMR_1958,bio/m00408c
bio/HMR_1959,bio/m00408c
bio/HMR_1962,bio/m00408c
bio/HMR_1982,bio/m00408c
bio/17AHPRGNLONEte,bio/m00408c
bio/HMR_1949,bio/m00406c
bio/HMR_1950,bio/m00406c
bio/HMR_1951,bio/m00283c
bio/HMR_1989,bio/m00409c
bio/HMR_1985,bio/m00409c
bio/HMR_1988,bio/m00409c
bio/17AHPRGSTRNte,bio/m00409c
bio/HMR_1990,bio/m01615c
bio/HMR_1996,bio/m01615c
bio/HMR_1999,bio/m01615c
bio/HMR_8678,bio/m01615c
bio/HMR_1997,bio/m01615c
bio/HMR_1998,bio/m01615c
bio/HMR_1991,bio/m00603c
bio/HMR_1992,bio/m00285c
bio/HMR_1993,bio/m02769c
bio/HMR_2007,bio/m02769c
bio/HMR_7976,bio/m02769c
bio/HMR_1981,bio/m02769c
bio/HMR_8931,bio/m02769c
bio/HMR_2002,bio/m01072c
bio/HMR_2004,bio/m01072c
bio/C03681te,bio/m01072c
bio/HMR_2003,bio/m00759c
bio/steroids,bio/m00759c
bio/HMR_2005,bio/m01314c
bio/CE2211te,bio/m01314c
bio/HMR_2009,bio/m00294m
bio/HMR_7934,bio/m00294m
bio/HMR_2010,bio/m01614m
bio/HMR_2011,bio/m00429m
bio/HMR_6795,bio/m00739c
bio/HMR_6796,bio/m00739c
bio/35DIODTYRte,bio/m00739c
bio/HMR_7648,bio/m01787r
bio/HMR_2043,bio/m01787r
bio/HMR_2047,bio/m01787r
bio/ESTRr,bio/m01787r
bio/HMR_7928,bio/m00409r
bio/HMR_7938,bio/m00409r
bio/HMR_1987,bio/m00409r
bio/HMR_7931,bio/m02763r
bio/HMR_1945,bio/m02763r
bio/HMR_7932,bio/m02769r
bio/HMR_7937,bio/m02769r
bio/HMR_7936,bio/m00408r
bio/HMR_7939,bio/m00408r
bio/HMR_1960,bio/m00408r
bio/HMR_7940,bio/m00971r
bio/HMR_7955,bio/m00971r
bio/HMR_1974,bio/m00971r
bio/HMR_2015,bio/m00971r
bio/HMR_7941,bio/m02969r
bio/HMR_7957,bio/m02969r
bio/HMR_7958,bio/m02969r
bio/HMR_7959,bio/m02969r
bio/HMR_1977,bio/m02969r
bio/HMR_7942,bio/m01616r
bio/HMR_7943,bio/m01616r
bio/CORTSNti,bio/m01616r
bio/HMR_7945,bio/m01789r
bio/HMR_7948,bio/m02762r
bio/HMR_7950,bio/m01512r
bio/HMR_7952,bio/m01659r
bio/HMR_7954,bio/m01660r
bio/HMR_1968,bio/m01660r
bio/HMR_7962,bio/m01790r
bio/HMR_7968,bio/m01790r
bio/HMR_2041,bio/m01790r
bio/HMR_2051,bio/m01790r
bio/HMR_2054,bio/m01790r
bio/HMR_2057,bio/m01790r
bio/HSD17B7r,bio/m01790r
bio/HMR_7965,bio/m01338r
bio/HMR_7970,bio/m01338r
bio/RE3220R,bio/m01338r
bio/HMR_7971,bio/m00399r
bio/HMR_7972,bio/m00399r
bio/EANDRSTRNtr,bio/m00399r
bio/HMR_7974,bio/m01069c
bio/HMR_1978,bio/m01069c
bio/HMR_2022,bio/m01069c
bio/HMR_2025,bio/m01069c
bio/HMR_8104,bio/m01069c
bio/HMR_7988,bio/m01069c
bio/HMR_7978,bio/m02969c
bio/HMR_1976,bio/m02969c
bio/HMR_2029,bio/m02969c
bio/HMR_8852,bio/m02969c
bio/HMR_7956,bio/m02969c
bio/HMR_7980,bio/m01800r
bio/AHANDROSTANtr,bio/m01800r
bio/HMR_7984,bio/m01788r
bio/HMR_7987,bio/m01069r
bio/HMR_2024,bio/m01069r
bio/RE3218R,bio/m01069r
bio/HMR_1953,bio/m02762c
bio/HMR_7947,bio/m02762c
bio/PRGNLONESte,bio/m02762c
bio/HMR_1963,bio/m00407c
bio/CE1352te,bio/m00407c
bio/HMR_1967,bio/m01660c
bio/HMR_1969,bio/m01660c
bio/HMR_7953,bio/m01660c
bio/DHEAte,bio/m01660c
bio/HMR_1970,bio/m01075c
bio/HMR_1971,bio/m01075r
bio/HMR_1973,bio/m00971c
bio/HMR_2014,bio/m00971c
bio/HMR_2032,bio/m00971c
bio/AND19ONEc,bio/m00971c
bio/ANDRSTNDNte,bio/m00971c
bio/HMR_1983,bio/m02761c
bio/HMR_2016,bio/m01064c
bio/HMR_2018,bio/m01064c
bio/ANDRSTANDRte,bio/m01064c
bio/HMR_2017,bio/m01064r
bio/HMR_2019,bio/m01064r
bio/ANDRSTANDRtr,bio/m01064r
bio/HMR_2020,bio/m01337c
bio/CE6031t,bio/m01337c
bio/HMR_1440,bio/m02131c
bio/HMR_1572,bio/m02131c
bio/HMGCOAtx,bio/m02131c
bio/3H3MGLTc,bio/m02131c
bio/HMR_1445,bio/m00167c
bio/HMR_1443,bio/m00167c
bio/MEV_Rt,bio/m00167c
bio/MVLACc,bio/m00167c
bio/HMR_1448,bio/m00164c
bio/HMR_1451,bio/m00164c
bio/HMR_1465,bio/m02764c
bio/HMR_1467,bio/m02764c
bio/HMR_1470,bio/m02933c
bio/SQLte,bio/m02933c
bio/HMR_1473,bio/m02932c
bio/HMR_1477,bio/m02336c
bio/HMR_1535,bio/m02336c
bio/LNS14DM,bio/m02336c
bio/RE3181C,bio/m02336c
bio/LANOSTte,bio/m02336c
bio/HMR_1478,bio/m00939c
bio/HMR_1479,bio/m00937c
bio/HMR_1484,bio/m00941c
bio/HMR_1490,bio/m00367c
bio/HMR_1493,bio/m00961c
bio/HMR_1494,bio/m00957c
bio/HMR_1495,bio/m00953c
bio/HMR_1496,bio/m00953c
bio/HMR_1500,bio/m00809c
bio/HMR_1502,bio/m00968c
bio/HMR_1503,bio/m00963c
bio/HMR_1504,bio/m00959c
bio/HMR_1505,bio/m00955c
bio/HMR_1509,bio/m01067c
bio/HMR_1512,bio/m03158c
bio/HMR_1570,bio/m03158c
bio/HMR_1516,bio/m01066c
bio/HMR_1533,bio/m01066c
bio/HMR_1519,bio/m01189c
bio/HMR_1526,bio/m01675c
bio/DSMSTEROLte,bio/m01675c
bio/HMR_1557,bio/m02343c
bio/HMR_1558,bio/m02343c
bio/LTHSTRLABCt,bio/m02343c
bio/LTHSTRLt,bio/m02343c
bio/LTHSTRLtr,bio/m02343c
bio/HMR_1565,bio/m02805c
bio/HMR_1531,bio/m02805c
bio/HMR_2114,bio/m02805c
bio/7DHCHSTEROLt,bio/m02805c
bio/7DHCHSTEROLtd,bio/m02805c
bio/HMR_1536,bio/m00609c
bio/RE3180C,bio/m00609c
bio/HMR_1538,bio/m00940c
bio/HMR_1539,bio/m00938c
bio/HMR_1540,bio/m00942c
bio/HMR_1543,bio/m00943c
bio/HMR_1544,bio/m00962c
bio/HMR_1545,bio/m00958c
bio/HMR_1546,bio/m00954c
bio/HMR_1547,bio/m00966c
bio/HMR_1548,bio/m00967c
bio/HMR_1549,bio/m00964c
bio/HMR_1550,bio/m00960c
bio/HMR_1551,bio/m00956c
bio/HMR_1552,bio/m01068c
bio/HMR_1553,bio/m01449c
bio/HMR_1457,bio/m01706c
bio/HMR_1460,bio/m01953c
bio/HMR_1577,bio/m02131m
bio/HMR_4630,bio/m02131p
bio/HMGLx,bio/m02131p
bio/HMR_2030,bio/m00432c
bio/HMR_8866,bio/m00432c
bio/WHTSTSTERONEtr,bio/m00432c
bio/HMR_2031,bio/m00434c
bio/HMR_2033,bio/m00431c
bio/HMR_2034,bio/m00433c
bio/HMR_2036,bio/m01790c
bio/HMR_2037,bio/m01790c
bio/HMR_2049,bio/m01790c
bio/HMR_2053,bio/m01790c
bio/HMR_2055,bio/m01790c
bio/HMR_2040,bio/m01790c
bio/HMR_2039,bio/m01790c
bio/ESTRONEte,bio/m01790c
bio/HMR_2038,bio/m01789c
bio/HMR_7944,bio/m01789c
bio/ESTROSABCCte,bio/m01789c
bio/HMR_2042,bio/m01787c
bio/HMR_2046,bio/m01787c
bio/HMR_8870,bio/m01787c
bio/HMR_7969,bio/m01787c
bio/HMR_2044,bio/m00644c
bio/steroids,bio/m00644c
bio/HMR_2045,bio/m00649c
bio/C05301te,bio/m00649c
bio/HMR_2048,bio/m00986c
bio/HMR_8905,bio/m00986c
bio/HMR_2087,bio/m00986c
bio/HMR_8906,bio/m00986c
bio/HMR_2050,bio/m01790l
bio/HMR_2056,bio/m01790l
bio/HMR_2050,bio/m02039l
bio/HMR_2056,bio/m02039l
bio/HMR_2062,bio/m02039l
bio/HMR_2077,bio/m02039l
bio/HMR_8197,bio/m02039l
bio/HMR_8201,bio/m02039l
bio/HMR_7469,bio/m02039l
bio/ALAt2rL,bio/m02039l
bio/GLYt2rL,bio/m02039l
bio/NAGA2ly,bio/m02039l
bio/PROt2rL,bio/m02039l
bio/RE0580L,bio/m02039l
bio/RE0702L,bio/m02039l
bio/RE2513L,bio/m02039l
bio/RE2514L,bio/m02039l
bio/RE3218L,bio/m02039l
bio/RE3220L,bio/m02039l
bio/HIShPTtc,bio/m02039l
bio/HMR_2050,bio/m02555l
bio/HMR_2056,bio/m02555l
bio/HMR_2050,bio/m02630l
bio/HMR_2056,bio/m02630l
bio/RE3233L,bio/m02630l
bio/HMR_2052,bio/m01000c
bio/HMR_2076,bio/m01000c
bio/HMR_2058,bio/m00650c
bio/HMR_2061,bio/m00650c
bio/C05298te,bio/m00650c
bio/HMR_2059,bio/m00650r
bio/HMR_2063,bio/m00650r
bio/HMR_2059,bio/m02877r
bio/PETOHMr_hs,bio/m02877r
bio/RE0066R,bio/m02877r
bio/RE3511R,bio/m02877r
bio/CRVSM22hc,bio/m02877r
bio/CRVSM31hc,bio/m02877r
bio/TMACMPhr,bio/m02877r
bio/HMR_2060,bio/m00645c
bio/steroids,bio/m00645c
bio/HMR_2062,bio/m00650l
bio/HMR_2062,bio/m02041l
bio/HMR_2077,bio/m02041l
bio/HMR_8752,bio/m02041l
bio/RE0702L,bio/m02041l
bio/RE1050L,bio/m02041l
bio/RE2513L,bio/m02041l
bio/RE3095L,bio/m02041l
bio/HMR_2063,bio/m02041r
bio/HMR_2078,bio/m02041r
bio/CATr,bio/m02041r
bio/H2O2itr,bio/m02041r
bio/HMR_2064,bio/m01792c
bio/HMR_2068,bio/m00651c
bio/steroids,bio/m00651c
bio/HMR_2069,bio/m00651m
bio/steroids,bio/m00651m
bio/HMR_2070,bio/m00651r
bio/steroids,bio/m00651r
bio/HMR_2071,bio/m00651p
bio/steroids,bio/m00651p
bio/HMR_2072,bio/m00652c
bio/steroids,bio/m00652c
bio/HMR_2073,bio/m00652m
bio/steroids,bio/m00652m
bio/HMR_2074,bio/m00652r
bio/steroids,bio/m00652r
bio/HMR_2075,bio/m00652p
bio/steroids,bio/m00652p
bio/HMR_2077,bio/m01000l
bio/HMR_2078,bio/m01000r
bio/HMR_2079,bio/m01794c
bio/HMR_2083,bio/m01001c
bio/steroids,bio/m01001c
bio/HMR_2084,bio/m01001m
bio/steroids,bio/m01001m
bio/HMR_2085,bio/m01001r
bio/steroids,bio/m01001r
bio/HMR_2086,bio/m01001p
bio/steroids,bio/m01001p
bio/HMR_2088,bio/m00413c
bio/HMR_2091,bio/m00413c
bio/HMR_2090,bio/m00413c
bio/HMR_2089,bio/m00413l
bio/HMR_2095,bio/m00412c
bio/HMR_2094,bio/m00412c
bio/HMR_2093,bio/m00412c
bio/HMR_2092,bio/m00412c
bio/HMR_2096,bio/m00412m
bio/HMR_2097,bio/m00412r
bio/HMR_2098,bio/m00412p
bio/HMR_2099,bio/m00411c
bio/HMR_2102,bio/m00411c
bio/HMR_2101,bio/m00411c
bio/HMR_2100,bio/m00411l
bio/HMR_2106,bio/m00410c
bio/HMR_2110,bio/m00410c
bio/HMR_2105,bio/m00410c
bio/HMR_2104,bio/m00410c
bio/HMR_2103,bio/m00410c
bio/HMR_2107,bio/m00410m
bio/HMR_2111,bio/m00410m
bio/HMR_2108,bio/m00410r
bio/HMR_2112,bio/m00410r
bio/HMR_2109,bio/m00410p
bio/HMR_2113,bio/m00410p
bio/HMR_3537,bio/m10004l
bio/HMR_3538,bio/m01498l
bio/HMR_3539,bio/m01510l
bio/HMR_3540,bio/m01501l
bio/HMR_3541,bio/m01487l
bio/HMR_3542,bio/m01479l
bio/HMR_3543,bio/m01470l
bio/HMR_3544,bio/m01506l
bio/HMR_3545,bio/m01504l
bio/HMR_3546,bio/m01477l
bio/HMR_3547,bio/m01505l
bio/HMR_3548,bio/m01495l
bio/HMR_3549,bio/m01454l
bio/HMR_3550,bio/m01485l
bio/HMR_3551,bio/m01507l
bio/HMR_3552,bio/m01503l
bio/HMR_3553,bio/m01464l
bio/HMR_3554,bio/m01489l
bio/HMR_3555,bio/m01486l
bio/HMR_3556,bio/m01478l
bio/HMR_3557,bio/m01474l
bio/HMR_3558,bio/m01502l
bio/HMR_3559,bio/m01492l
bio/HMR_3560,bio/m01463l
bio/HMR_3561,bio/m01458l
bio/HMR_3562,bio/m01484l
bio/HMR_3563,bio/m01481l
bio/HMR_3564,bio/m01469l
bio/HMR_3565,bio/m01494l
bio/HMR_3566,bio/m01491l
bio/HMR_3567,bio/m01462l
bio/HMR_3568,bio/m01457l
bio/HMR_3569,bio/m01509l
bio/HMR_3570,bio/m01508l
bio/HMR_3571,bio/m01465l
bio/HMR_3572,bio/m01496l
bio/HMR_3573,bio/m01497l
bio/HMR_3574,bio/m01500l
bio/HMR_3575,bio/m01473l
bio/HMR_3576,bio/m01480l
bio/HMR_3577,bio/m01468l
bio/HMR_3578,bio/m01475l
bio/HMR_3579,bio/m01482l
bio/HMR_3580,bio/m01471l
bio/HMR_3581,bio/m01466l
bio/HMR_3582,bio/m01455l
bio/HMR_3583,bio/m01460l
bio/HMR_3584,bio/m01452l
bio/HMR_3585,bio/m01459l
bio/HMR_3586,bio/m01499l
bio/HMR_3587,bio/m01493l
bio/HMR_3588,bio/m01490l
bio/HMR_3589,bio/m01488l
bio/HMR_3590,bio/m01476l
bio/HMR_3591,bio/m01483l
bio/HMR_3592,bio/m01472l
bio/HMR_3593,bio/m01467l
bio/HMR_3594,bio/m01456l
bio/HMR_3595,bio/m01461l
bio/HMR_3596,bio/m01453l
bio/HMR_3622,bio/m10004r
bio/HMR_3625,bio/m01450r
bio/HMR_3626,bio/m01450r
bio/HMR_3627,bio/m01450r
bio/HMR_3628,bio/m01450r
bio/HMR_3629,bio/m01450r
bio/HMR_3630,bio/m01450r
bio/HMR_3631,bio/m01450r
bio/HMR_3632,bio/m01450r
bio/HMR_3633,bio/m01450r
bio/HMR_3634,bio/m01450r
bio/HMR_3635,bio/m01450r
bio/HMR_3636,bio/m01450r
bio/HMR_3637,bio/m01450r
bio/HMR_3638,bio/m01450r
bio/HMR_3639,bio/m01450r
bio/HMR_3640,bio/m01450r
bio/HMR_3641,bio/m01450r
bio/HMR_3642,bio/m01450r
bio/HMR_3643,bio/m01450r
bio/HMR_3644,bio/m01450r
bio/HMR_3645,bio/m01450r
bio/HMR_3646,bio/m01450r
bio/HMR_3647,bio/m01450r
bio/HMR_3648,bio/m01450r
bio/HMR_3649,bio/m01450r
bio/HMR_3650,bio/m01450r
bio/HMR_3651,bio/m01450r
bio/HMR_3652,bio/m01450r
bio/HMR_3653,bio/m01450r
bio/HMR_3654,bio/m01450r
bio/HMR_3655,bio/m01450r
bio/HMR_3656,bio/m01450r
bio/HMR_3657,bio/m01450r
bio/HMR_3658,bio/m01450r
bio/HMR_3659,bio/m01450r
bio/HMR_3660,bio/m01450r
bio/HMR_3661,bio/m01450r
bio/HMR_3662,bio/m01450r
bio/HMR_3663,bio/m01450r
bio/HMR_3664,bio/m01450r
bio/HMR_3665,bio/m01450r
bio/HMR_3666,bio/m01450r
bio/HMR_3667,bio/m01450r
bio/HMR_3668,bio/m01450r
bio/HMR_3669,bio/m01450r
bio/HMR_3670,bio/m01450r
bio/HMR_3671,bio/m01450r
bio/HMR_3672,bio/m01450r
bio/HMR_3673,bio/m01450r
bio/HMR_3674,bio/m01450r
bio/HMR_3675,bio/m01450r
bio/HMR_3676,bio/m01450r
bio/HMR_3677,bio/m01450r
bio/HMR_3678,bio/m01450r
bio/HMR_3679,bio/m01450r
bio/HMR_3680,bio/m01450r
bio/HMR_3681,bio/m01450r
bio/HMR_3682,bio/m01450r
bio/HMR_3683,bio/m01450r
bio/HMR_1581,bio/m01450r
bio/HMR_1776,bio/m01450r
bio/HMR_1781,bio/m01450r
bio/HMR_1785,bio/m01450r
bio/HMR_5234,bio/m01450r
bio/HMR_5239,bio/m01450r
bio/HMR_5244,bio/m01450r
bio/HMR_1910,bio/m01450r
bio/CHSTEROLt2,bio/m01450r
bio/P45046A1r,bio/m01450r
bio/r0924,bio/m01450r
bio/r1165,bio/m01450r
bio/HMR_3641,bio/m02647r
bio/RE3224R,bio/m02647r
bio/HMR_3644,bio/m00106r
bio/HMR_3684,bio/m01498r
bio/HMR_3685,bio/m01510r
bio/HMR_3686,bio/m01501r
bio/HMR_3687,bio/m01487r
bio/HMR_3688,bio/m01479r
bio/HMR_3689,bio/m01470r
bio/HMR_3690,bio/m01506r
bio/HMR_3691,bio/m01504r
bio/HC02020tr,bio/m01504r
bio/HMR_3692,bio/m01477r
bio/HMR_3693,bio/m01505r
bio/HMR_3694,bio/m01495r
bio/HMR_3695,bio/m01454r
bio/HMR_3696,bio/m01485r
bio/HMR_3697,bio/m01507r
bio/HMR_3698,bio/m01464r
bio/HMR_3699,bio/m01489r
bio/HMR_3700,bio/m01503r
bio/HMR_3701,bio/m01486r
bio/HMR_3702,bio/m01478r
bio/HMR_3703,bio/m01474r
bio/HMR_3704,bio/m01502r
bio/HMR_3705,bio/m01492r
bio/HMR_3706,bio/m01463r
bio/HMR_3707,bio/m01458r
bio/HMR_3708,bio/m01484r
bio/HMR_3709,bio/m01481r
bio/HMR_3710,bio/m01469r
bio/HMR_3711,bio/m01494r
bio/HMR_3712,bio/m01491r
bio/HMR_3713,bio/m01462r
bio/HMR_3714,bio/m01457r
bio/HMR_3715,bio/m01509r
bio/HMR_3716,bio/m01508r
bio/HMR_3717,bio/m01465r
bio/HMR_3718,bio/m01496r
bio/HMR_3719,bio/m01497r
bio/HMR_3720,bio/m01500r
bio/HMR_3721,bio/m01473r
bio/HMR_3722,bio/m01480r
bio/HMR_3723,bio/m01468r
bio/HMR_3724,bio/m01475r
bio/HMR_3725,bio/m01482r
bio/HMR_3726,bio/m01471r
bio/HMR_3727,bio/m01466r
bio/HMR_3728,bio/m01455r
bio/HMR_3729,bio/m01460r
bio/HMR_3730,bio/m01452r
bio/HMR_3731,bio/m01459r
bio/HMR_3732,bio/m01499r
bio/HMR_3733,bio/m01493r
bio/HMR_3734,bio/m01490r
bio/HMR_3735,bio/m01488r
bio/HMR_3736,bio/m01476r
bio/HMR_3737,bio/m01483r
bio/HMR_3738,bio/m01472r
bio/HMR_3739,bio/m01467r
bio/HMR_3740,bio/m01456r
bio/HMR_3741,bio/m01461r
bio/HMR_3742,bio/m01453r
bio/HMR_0715,bio/m01699c
bio/HMR_0753,bio/m01699c
bio/HMR_0754,bio/m01699c
bio/HMR_8219,bio/m01699c
bio/HMR_8220,bio/m01699c
bio/RE2675C,bio/m01699c
bio/DES21,bio/m01699c
bio/DHCRMtg,bio/m01699c
bio/DHCRMter,bio/m01699c
bio/HMR_0716,bio/m02748c
bio/HMR_0733,bio/m01430g
bio/HMR_0735,bio/m01430g
bio/HMR_0920,bio/m01430g
bio/HMR_0733,bio/m01597g
bio/HMR_0735,bio/m02684g
bio/HMR_8523,bio/m02684g
bio/HMR_0736,bio/m01430c
bio/HMR_0758,bio/m01430c
bio/HMR_0760,bio/m01430c
bio/HMR_0761,bio/m01430c
bio/HMR_0919,bio/m01430c
bio/HMR_0731,bio/m01430c
bio/HMR_0730,bio/m01430c
bio/CERT1tn,bio/m01430c
bio/HMR_0736,bio/m02684c
bio/HMR_0623,bio/m02684c
bio/HMR_0629,bio/m02684c
bio/HMR_0630,bio/m02684c
bio/HMR_0634,bio/m02684c
bio/HMR_6635,bio/m02684c
bio/HMR_6639,bio/m02684c
bio/HMR_0476,bio/m02684c
bio/HMR_0734,bio/m02684c
bio/HMR_0461,bio/m02684c
bio/HMR_0031,bio/m02684c
bio/LRAT,bio/m02684c
bio/LRAT1,bio/m02684c
bio/LRAT2,bio/m02684c
bio/PCHOLHSTDe,bio/m02684c
bio/PCHOL_HStn,bio/m02684c
bio/HMR_10063,bio/m02684c
bio/HMR_0741,bio/m00769c
bio/HMR_0744,bio/m02927c
bio/HMR_0750,bio/m02927c
bio/HMR_8737,bio/m02927c
bio/SPHGNtn,bio/m02927c
bio/SPHGNtg,bio/m02927c
bio/HMR_0746,bio/m02928c
bio/HMR_8240,bio/m02928c
bio/HMR_8239,bio/m02928c
bio/HMR_0748,bio/m01798c
bio/HMR_4296,bio/m01798c
bio/HMR_0649,bio/m01798c
bio/HMR_0651,bio/m01798c
bio/HMR_4627,bio/m01798c
bio/HMR_0748,bio/m02113c
bio/HMR_0762,bio/m01972c
bio/HMR_0926,bio/m01972c
bio/HMR_0770,bio/m01972c
bio/HMR_0769,bio/m01972c
bio/HMR_8146,bio/m01972c
bio/HMR_0768,bio/m01972c
bio/HMR_0763,bio/m01425r
bio/HMR_0763,bio/m01430r
