reactionID,metabolic_compartment_dcid
bio/HMR_0408,bio/m01362c
bio/HMR_6123,bio/m01362c
bio/HMR_6124,bio/m01362c
bio/HMR_6125,bio/m01362c
bio/HMR_6218,bio/m01362c
bio/HMR_8943,bio/m01362c
bio/HMR_9762,bio/m01362c
bio/HMR_10033,bio/m01362c
bio/HMR_0413,bio/m01291c
bio/HMR_0414,bio/m01291c
bio/HMR_0685,bio/m01291c
bio/HMR_0686,bio/m01291c
bio/HMR_0687,bio/m01291c
bio/HMR_0688,bio/m01291c
bio/HMR_0689,bio/m01291c
bio/HMR_0690,bio/m01291c
bio/HMR_0691,bio/m01291c
bio/HMR_0692,bio/m01291c
bio/HMR_0412,bio/m01291c
bio/HMR_8944,bio/m01291c
bio/HMR_9761,bio/m01291c
bio/HMR_10033,bio/m01291c
bio/HMR_0417,bio/m00131c
bio/HMR_2401,bio/m00131c
bio/HMR_10036,bio/m00131c
bio/HMR_0421,bio/m00110c
bio/HMR_2403,bio/m00110c
bio/HMR_10036,bio/m00110c
bio/HMR_0425,bio/m00093c
bio/HMR_2393,bio/m00093c
bio/HMR_10036,bio/m00093c
bio/HMR_0429,bio/m00009c
bio/HMR_2430,bio/m00009c
bio/HMR_10036,bio/m00009c
bio/HMR_0433,bio/m00023c
bio/HMR_2436,bio/m00023c
bio/HMR_10036,bio/m00023c
bio/HMR_0437,bio/m00265c
bio/HMR_0438,bio/m00265c
bio/HMR_0685,bio/m00265c
bio/HMR_0686,bio/m00265c
bio/HMR_0687,bio/m00265c
bio/HMR_0688,bio/m00265c
bio/HMR_0689,bio/m00265c
bio/HMR_0690,bio/m00265c
bio/HMR_0691,bio/m00265c
bio/HMR_0692,bio/m00265c
bio/HMR_0436,bio/m00265c
bio/HMR_9754,bio/m00265c
bio/HMR_10033,bio/m00265c
bio/HMR_2942,bio/m01371r
bio/HMR_2943,bio/m01371r
bio/HMR_2944,bio/m01371r
bio/HMR_2945,bio/m01371r
bio/HMR_2948,bio/m01371r
bio/HMR_2949,bio/m01371r
bio/HMR_2951,bio/m01371r
bio/HMR_2952,bio/m01371r
bio/HMR_2954,bio/m01371r
bio/HMR_2956,bio/m01371r
bio/HMR_2957,bio/m01371r
bio/HMR_2961,bio/m01371r
bio/HMR_2963,bio/m01371r
bio/HMR_2965,bio/m01371r
bio/HMR_2966,bio/m01371r
bio/HMR_2967,bio/m01371r
bio/HMR_2970,bio/m01371r
bio/HMR_2971,bio/m01371r
bio/HMR_2972,bio/m01371r
bio/HMR_2973,bio/m01371r
bio/HMR_2974,bio/m01371r
bio/HMR_2975,bio/m01371r
bio/HMR_2976,bio/m01371r
bio/HMR_2977,bio/m01371r
bio/HMR_2978,bio/m01371r
bio/HMR_2979,bio/m01371r
bio/HMR_2980,bio/m01371r
bio/HMR_2981,bio/m01371r
bio/HMR_2982,bio/m01371r
bio/HMR_2983,bio/m01371r
bio/HMR_2984,bio/m01371r
bio/HMR_2985,bio/m01371r
bio/HMR_2988,bio/m01371r
bio/HMR_2991,bio/m01371r
bio/HMR_2992,bio/m01371r
bio/HMR_2994,bio/m01371r
bio/HMR_2996,bio/m01371r
bio/HMR_2998,bio/m01371r
bio/HMR_1159,bio/m01371r
bio/HMR_1202,bio/m01371r
bio/HMR_1265,bio/m01371r
bio/HMR_1727,bio/m01371r
bio/HMR_1848,bio/m01371r
bio/HMR_4906,bio/m01371r
bio/HMR_2942,bio/m01597r
bio/HMR_2943,bio/m01597r
bio/HMR_2944,bio/m01597r
bio/HMR_2945,bio/m01597r
bio/HMR_2948,bio/m01597r
bio/HMR_2949,bio/m01597r
bio/HMR_2951,bio/m01597r
bio/HMR_2952,bio/m01597r
bio/HMR_2954,bio/m01597r
bio/HMR_2956,bio/m01597r
bio/HMR_2957,bio/m01597r
bio/HMR_2961,bio/m01597r
bio/HMR_2963,bio/m01597r
bio/HMR_2965,bio/m01597r
bio/HMR_2966,bio/m01597r
bio/HMR_2967,bio/m01597r
bio/HMR_2970,bio/m01597r
bio/HMR_2971,bio/m01597r
bio/HMR_2972,bio/m01597r
bio/HMR_2973,bio/m01597r
bio/HMR_2974,bio/m01597r
bio/HMR_2975,bio/m01597r
bio/HMR_2976,bio/m01597r
bio/HMR_2977,bio/m01597r
bio/HMR_2978,bio/m01597r
bio/HMR_2979,bio/m01597r
bio/HMR_2980,bio/m01597r
bio/HMR_2981,bio/m01597r
bio/HMR_2982,bio/m01597r
bio/HMR_2983,bio/m01597r
bio/HMR_2984,bio/m01597r
bio/HMR_2985,bio/m01597r
bio/HMR_2988,bio/m01597r
bio/HMR_2991,bio/m01597r
bio/HMR_2992,bio/m01597r
bio/HMR_2994,bio/m01597r
bio/HMR_2996,bio/m01597r
bio/HMR_2998,bio/m01597r
bio/HMR_1159,bio/m01597r
bio/HMR_1202,bio/m01597r
bio/HMR_1265,bio/m01597r
bio/HMR_2794,bio/m01597r
bio/HMR_2796,bio/m01597r
bio/HMR_2798,bio/m01597r
bio/HMR_2806,bio/m01597r
bio/HMR_2814,bio/m01597r
bio/HMR_2816,bio/m01597r
bio/HMR_2822,bio/m01597r
bio/HMR_2832,bio/m01597r
bio/HMR_2840,bio/m01597r
bio/HMR_2842,bio/m01597r
bio/HMR_2844,bio/m01597r
bio/HMR_2846,bio/m01597r
bio/HMR_2848,bio/m01597r
bio/HMR_2854,bio/m01597r
bio/HMR_2856,bio/m01597r
bio/HMR_2862,bio/m01597r
bio/HMR_2864,bio/m01597r
bio/HMR_2866,bio/m01597r
bio/HMR_2868,bio/m01597r
bio/HMR_2870,bio/m01597r
bio/HMR_2872,bio/m01597r
bio/HMR_2874,bio/m01597r
bio/HMR_2876,bio/m01597r
bio/HMR_2879,bio/m01597r
bio/HMR_2897,bio/m01597r
bio/HMR_2899,bio/m01597r
bio/HMR_2901,bio/m01597r
bio/HMR_2903,bio/m01597r
bio/HMR_2905,bio/m01597r
bio/HMR_2914,bio/m01597r
bio/HMR_2923,bio/m01597r
bio/HMR_2926,bio/m01597r
bio/HMR_2929,bio/m01597r
bio/HMR_2932,bio/m01597r
bio/HMR_3625,bio/m01597r
bio/HMR_3626,bio/m01597r
bio/HMR_3627,bio/m01597r
bio/HMR_3628,bio/m01597r
bio/HMR_3629,bio/m01597r
bio/HMR_3630,bio/m01597r
bio/HMR_3631,bio/m01597r
bio/HMR_3632,bio/m01597r
bio/HMR_3633,bio/m01597r
bio/HMR_3634,bio/m01597r
bio/HMR_3635,bio/m01597r
bio/HMR_3636,bio/m01597r
bio/HMR_3637,bio/m01597r
bio/HMR_3638,bio/m01597r
bio/HMR_3639,bio/m01597r
bio/HMR_3640,bio/m01597r
bio/HMR_3641,bio/m01597r
bio/HMR_3642,bio/m01597r
bio/HMR_3643,bio/m01597r
bio/HMR_3644,bio/m01597r
bio/HMR_3645,bio/m01597r
bio/HMR_3646,bio/m01597r
bio/HMR_3647,bio/m01597r
bio/HMR_3648,bio/m01597r
bio/HMR_3649,bio/m01597r
bio/HMR_3650,bio/m01597r
bio/HMR_3651,bio/m01597r
bio/HMR_3652,bio/m01597r
bio/HMR_3653,bio/m01597r
bio/HMR_3654,bio/m01597r
bio/HMR_3655,bio/m01597r
bio/HMR_3656,bio/m01597r
bio/HMR_3657,bio/m01597r
bio/HMR_3658,bio/m01597r
bio/HMR_3659,bio/m01597r
bio/HMR_3660,bio/m01597r
bio/HMR_3661,bio/m01597r
bio/HMR_3662,bio/m01597r
bio/HMR_3663,bio/m01597r
bio/HMR_3664,bio/m01597r
bio/HMR_3665,bio/m01597r
bio/HMR_3666,bio/m01597r
bio/HMR_3667,bio/m01597r
bio/HMR_3668,bio/m01597r
bio/HMR_3669,bio/m01597r
bio/HMR_3670,bio/m01597r
bio/HMR_3671,bio/m01597r
bio/HMR_3672,bio/m01597r
bio/HMR_3673,bio/m01597r
bio/HMR_3674,bio/m01597r
bio/HMR_3675,bio/m01597r
bio/HMR_3676,bio/m01597r
bio/HMR_3677,bio/m01597r
bio/HMR_3678,bio/m01597r
bio/HMR_3679,bio/m01597r
bio/HMR_3680,bio/m01597r
bio/HMR_3681,bio/m01597r
bio/HMR_3682,bio/m01597r
bio/HMR_3683,bio/m01597r
bio/HMR_7187,bio/m01597r
bio/HMR_1727,bio/m01597r
bio/HMR_1848,bio/m01597r
bio/HMR_4913,bio/m01597r
bio/HMGCOARr,bio/m01597r
bio/r1165,bio/m01597r
bio/r1466,bio/m01597r
bio/RE0580R,bio/m01597r
bio/RE3103R,bio/m01597r
bio/RE3110R,bio/m01597r
bio/RE3120R,bio/m01597r
bio/RE3124R,bio/m01597r
bio/RE3148R,bio/m01597r
bio/RE3151R,bio/m01597r
bio/RE3161R,bio/m01597r
bio/RE3165R,bio/m01597r
bio/RE3170R,bio/m01597r
bio/RE3174R,bio/m01597r
bio/RE3224R,bio/m01597r
bio/RE3225R,bio/m01597r
bio/RE3226R,bio/m01597r
bio/RE3241R,bio/m01597r
bio/HMR_2942,bio/m02344r
bio/HMR_3684,bio/m02344r
bio/HMR_5257,bio/m02344r
bio/HMR_10034,bio/m02344r
bio/HMR_2943,bio/m03051r
bio/HMR_3685,bio/m03051r
bio/HMR_5257,bio/m03051r
bio/HMR_10034,bio/m03051r
bio/HMR_2944,bio/m02494r
bio/HMR_3686,bio/m02494r
bio/HMR_5257,bio/m02494r
bio/HMR_10034,bio/m02494r
bio/HMR_2945,bio/m02745r
bio/HMR_3689,bio/m02745r
bio/HMR_5257,bio/m02745r
bio/HMR_10034,bio/m02745r
bio/HMR_2946,bio/m00129r
bio/HMR_2946,bio/m01334r
bio/HMR_2947,bio/m01334r
bio/HMR_2955,bio/m01334r
bio/HMR_2959,bio/m01334r
bio/HMR_2962,bio/m01334r
bio/HMR_2964,bio/m01334r
bio/HMR_2968,bio/m01334r
bio/HMR_2969,bio/m01334r
bio/HMR_2986,bio/m01334r
bio/HMR_2987,bio/m01334r
bio/HMR_2989,bio/m01334r
bio/HMR_2990,bio/m01334r
bio/HMR_2999,bio/m01334r
bio/HMR_3000,bio/m01334r
bio/HMR_3001,bio/m01334r
bio/HMR_3002,bio/m01334r
bio/HMR_3003,bio/m01334r
bio/HMR_1250,bio/m01334r
bio/HMR_1624,bio/m01334r
bio/HMR_1699,bio/m01334r
bio/HMR_1833,bio/m01334r
bio/HMR_4846,bio/m01334r
bio/HMR_7784,bio/m01334r
bio/PECGONCOATr,bio/m01334r
bio/r1251,bio/m01334r
bio/r1253,bio/m01334r
bio/r1259,bio/m01334r
bio/RE3335R,bio/m01334r
bio/RE3446R,bio/m01334r
bio/FAOXC16DCr,bio/m01334r
bio/HMR_2946,bio/m02759r
bio/HMR_2947,bio/m02759r
bio/HMR_2955,bio/m02759r
bio/HMR_2959,bio/m02759r
bio/HMR_2962,bio/m02759r
bio/HMR_2964,bio/m02759r
bio/HMR_2968,bio/m02759r
bio/HMR_2969,bio/m02759r
bio/HMR_2986,bio/m02759r
bio/HMR_2987,bio/m02759r
bio/HMR_2989,bio/m02759r
bio/HMR_2990,bio/m02759r
bio/HMR_2999,bio/m02759r
bio/HMR_3000,bio/m02759r
bio/HMR_3001,bio/m02759r
bio/HMR_3002,bio/m02759r
bio/HMR_3003,bio/m02759r
bio/HMR_1250,bio/m02759r
bio/HMR_1624,bio/m02759r
bio/HMR_1699,bio/m02759r
bio/HMR_1833,bio/m02759r
bio/HMR_5347,bio/m02759r
bio/HMR_6388,bio/m02759r
bio/HMR_8651,bio/m02759r
bio/PECGONCOATr,bio/m02759r
bio/SQLSr,bio/m02759r
bio/r0170,bio/m02759r
bio/r0575,bio/m02759r
bio/r1251,bio/m02759r
bio/r1253,bio/m02759r
bio/r1259,bio/m02759r
bio/RE3335R,bio/m02759r
bio/RE3446R,bio/m02759r
bio/FAOXC16DCr,bio/m02759r
bio/HMR_2947,bio/m00118r
bio/HMR_2948,bio/m02690r
bio/HMR_3690,bio/m02690r
bio/HMR_5257,bio/m02690r
bio/HMR_10034,bio/m02690r
bio/HMR_2949,bio/m02674r
bio/HMR_3691,bio/m02674r
bio/HMR_8238,bio/m02674r
bio/HMR_8403,bio/m02674r
bio/HMR_8405,bio/m02674r
bio/HMR_5257,bio/m02674r
bio/r0936,bio/m02674r
bio/r2508,bio/m02674r
bio/HMR_10034,bio/m02674r
bio/HMR_2951,bio/m01197r
bio/HMR_3692,bio/m01197r
bio/HMR_5257,bio/m01197r
bio/HMR_10034,bio/m01197r
bio/HMR_2952,bio/m02675r
bio/HMR_3693,bio/m02675r
bio/HMR_5257,bio/m02675r
bio/r1303,bio/m02675r
bio/r2514,bio/m02675r
bio/HMR_10034,bio/m02675r
bio/HMR_2954,bio/m02456r
bio/HMR_3694,bio/m02456r
bio/HMR_5257,bio/m02456r
bio/HMR_10034,bio/m02456r
bio/HMR_2955,bio/m00004r
bio/HMR_2956,bio/m01238r
bio/HMR_3696,bio/m01238r
bio/HMR_5257,bio/m01238r
bio/HMR_10034,bio/m01238r
bio/HMR_2957,bio/m02938r
bio/HMR_3697,bio/m02938r
bio/HMR_5257,bio/m02938r
bio/HMR_10034,bio/m02938r
bio/HMR_2959,bio/m02647r
bio/HMR_2827,bio/m02647r
bio/RE3244R,bio/m02647r
bio/HMR_2961,bio/m01778r
bio/HMR_3701,bio/m01778r
bio/HMR_5257,bio/m01778r
bio/HMR_10034,bio/m01778r
bio/HMR_2962,bio/m00020r
bio/HMR_2963,bio/m01585r
bio/HMR_3699,bio/m01585r
bio/HMR_5257,bio/m01585r
bio/HMR_10034,bio/m01585r
bio/HMR_2964,bio/m00106r
bio/HMR_2834,bio/m00106r
bio/HMR_2965,bio/m02613r
bio/HMR_3704,bio/m02613r
bio/HMR_5257,bio/m02613r
bio/HMR_10034,bio/m02613r
bio/HMR_2966,bio/m01771r
bio/HMR_3705,bio/m01771r
bio/HMR_5257,bio/m01771r
bio/HMR_10034,bio/m01771r
bio/HMR_2967,bio/m01584r
bio/HMR_3707,bio/m01584r
bio/HMR_5257,bio/m01584r
bio/HMR_10034,bio/m01584r
bio/HMR_2968,bio/m00018r
bio/HMR_2969,bio/m01236r
bio/HMR_2970,bio/m01207r
bio/HMR_3709,bio/m01207r
bio/HMR_5257,bio/m01207r
bio/HMR_10034,bio/m01207r
bio/HMR_2971,bio/m02457r
bio/HMR_3710,bio/m02457r
bio/HMR_5257,bio/m02457r
bio/HMR_10034,bio/m02457r
bio/HMR_2972,bio/m02053r
bio/HMR_3711,bio/m02053r
bio/HMR_5257,bio/m02053r
bio/HMR_10034,bio/m02053r
bio/HMR_2973,bio/m01373r
bio/HMR_3712,bio/m01373r
bio/HMR_5257,bio/m01373r
bio/DOCOSACTDr,bio/m01373r
bio/HMR_10034,bio/m01373r
bio/HMR_2974,bio/m01583r
bio/HMR_3713,bio/m01583r
bio/HMR_5257,bio/m01583r
bio/HMR_10034,bio/m01583r
bio/HMR_2975,bio/m01582r
bio/HMR_3714,bio/m01582r
bio/HMR_5257,bio/m01582r
bio/HMR_10034,bio/m01582r
bio/HMR_2976,bio/m03045r
bio/HMR_3715,bio/m03045r
bio/HMR_5257,bio/m03045r
bio/HMR_10034,bio/m03045r
bio/HMR_2977,bio/m02385r
bio/HMR_3716,bio/m02385r
bio/HMR_5257,bio/m02385r
bio/HMR_10034,bio/m02385r
bio/HMR_2978,bio/m02564r
bio/HMR_3717,bio/m02564r
bio/HMR_5257,bio/m02564r
bio/HMR_10034,bio/m02564r
bio/HMR_2979,bio/m01432r
bio/HMR_3718,bio/m01432r
bio/HMR_5257,bio/m01432r
bio/HMR_10034,bio/m01432r
bio/HMR_2980,bio/m03153r
bio/HMR_3719,bio/m03153r
bio/HMR_5257,bio/m03153r
bio/HMR_10034,bio/m03153r
bio/HMR_2981,bio/m02389r
bio/HMR_3720,bio/m02389r
bio/HMR_5257,bio/m02389r
bio/r1364,bio/m02389r
bio/HMR_10034,bio/m02389r
bio/HMR_2982,bio/m02939r
bio/HMR_3721,bio/m02939r
bio/HMR_5257,bio/m02939r
bio/r0983,bio/m02939r
bio/r2510,bio/m02939r
bio/HMR_10034,bio/m02939r
bio/HMR_2983,bio/m02648r
bio/HMR_3722,bio/m02648r
bio/HMR_5257,bio/m02648r
bio/HMR_10034,bio/m02648r
bio/HMR_2984,bio/m01784r
bio/HMR_3723,bio/m01784r
bio/HMR_5257,bio/m01784r
bio/HMR_2569,bio/m01784r
bio/HMR_10034,bio/m01784r
bio/HMR_2985,bio/m01741r
bio/HMR_3724,bio/m01741r
bio/HMR_5257,bio/m01741r
bio/HMR_10034,bio/m01741r
bio/HMR_2986,bio/m00134r
bio/HMR_2987,bio/m00113r
bio/HMR_2988,bio/m01689r
bio/HMR_3727,bio/m01689r
bio/HMR_5257,bio/m01689r
bio/HMR_10034,bio/m01689r
bio/HMR_2989,bio/m00012r
bio/HMR_2990,bio/m00343r
bio/HMR_2991,bio/m02387r
bio/HMR_3732,bio/m02387r
bio/HMR_5257,bio/m02387r
bio/r0986,bio/m02387r
bio/r2511,bio/m02387r
bio/HMR_10034,bio/m02387r
bio/HMR_2992,bio/m01932r
bio/HMR_3733,bio/m01932r
bio/HMR_5257,bio/m01932r
bio/r1298,bio/m01932r
bio/HMR_10034,bio/m01932r
bio/HMR_2994,bio/m01696r
bio/HMR_3734,bio/m01696r
bio/HMR_5257,bio/m01696r
bio/r1367,bio/m01696r
bio/HMR_10034,bio/m01696r
bio/HMR_2996,bio/m01362r
bio/HMR_3735,bio/m01362r
bio/HMR_5257,bio/m01362r
bio/ARACHDtr,bio/m01362r
bio/r0931,bio/m01362r
bio/r2507,bio/m01362r
bio/HMR_10034,bio/m01362r
bio/HMR_2998,bio/m01291r
bio/HMR_3736,bio/m01291r
bio/HMR_5257,bio/m01291r
bio/HMR_10034,bio/m01291r
bio/HMR_2999,bio/m00131r
bio/HMR_3000,bio/m00110r
bio/HMR_3001,bio/m00093r
bio/HMR_3002,bio/m00009r
bio/RE3164R,bio/m00009r
bio/HMR_3003,bio/m00023r
bio/HMR_2152,bio/m00184c
bio/HMR_2156,bio/m00184c
bio/HMR_2160,bio/m00184c
bio/HMR_2164,bio/m00184c
bio/HMR_2168,bio/m00184c
bio/HMR_2173,bio/m00184c
bio/HMR_2178,bio/m00184c
bio/HMR_2228,bio/m00184c
bio/HMR_2232,bio/m00184c
bio/HMR_2236,bio/m00184c
bio/HMR_2240,bio/m00184c
bio/HMR_2244,bio/m00184c
bio/HMR_2249,bio/m00184c
bio/HMR_2254,bio/m00184c
bio/HMR_2172,bio/m00184c
bio/HMR_2177,bio/m00184c
bio/HMR_2182,bio/m00184c
bio/HMR_2248,bio/m00184c
bio/HMR_2253,bio/m00184c
bio/HMR_2258,bio/m00184c
bio/HMR_6401,bio/m00184c
bio/HMR_6402,bio/m00184c
bio/HMR_4500,bio/m00184c
bio/FA141ACPH,bio/m00184c
bio/FA161ACPH,bio/m00184c
bio/FA180ACPH,bio/m00184c
bio/FA181ACPH,bio/m00184c
bio/FA1821ACPH,bio/m00184c
bio/FA1822ACPH,bio/m00184c
bio/FA182ACPH,bio/m00184c
bio/r1313,bio/m00184c
bio/r1317,bio/m00184c
bio/HMR_2152,bio/m01254c
bio/HMR_2153,bio/m00158c
bio/HMR_2154,bio/m01409c
bio/HMR_2155,bio/m01411c
bio/HMR_2156,bio/m00881c
bio/HMR_2157,bio/m01635c
bio/HMR_2158,bio/m00052c
bio/HMR_2159,bio/m02121c
bio/HMR_2160,bio/m00891c
bio/HMR_2161,bio/m00161c
bio/HMR_2162,bio/m00058c
bio/HMR_2163,bio/m02643c
bio/HMR_2164,bio/m00857c
bio/HMR_2165,bio/m00160c
bio/HMR_2166,bio/m00038c
bio/HMR_2167,bio/m01649c
bio/HMR_2168,bio/m00867c
bio/HMR_2169,bio/m01634c
bio/HMR_2170,bio/m00041c
bio/HMR_2171,bio/m01728c
bio/HMR_2173,bio/m00905c
bio/r0701,bio/m00905c
bio/HMR_2174,bio/m02130c
bio/HMR_2175,bio/m00065c
bio/HMR_2176,bio/m02972c
bio/HMR_2178,bio/m00880c
bio/HMR_2179,bio/m00162c
bio/HMR_2180,bio/m00050c
bio/HMR_2181,bio/m02115c
bio/HMR_4156,bio/m02444c
bio/HMR_2599,bio/m02444c
bio/HMR_7673,bio/m02444c
bio/HMR_4295,bio/m02444m
bio/HMR_2601,bio/m02444m
bio/HMR_2227,bio/m02773c
bio/HMR_2228,bio/m00898c
bio/HMR_2229,bio/m00796c
bio/HMR_2230,bio/m00062c
bio/HMR_2231,bio/m02693c
bio/HMR_2232,bio/m00876c
bio/HMR_2233,bio/m00781c
bio/HMR_2234,bio/m00047c
bio/HMR_2235,bio/m02106c
bio/HMR_2236,bio/m00888c
bio/HMR_2237,bio/m00791c
bio/HMR_2238,bio/m00055c
bio/HMR_2239,bio/m02615c
bio/HMR_2240,bio/m00910c
bio/HMR_2241,bio/m00805c
bio/HMR_2242,bio/m00070c
bio/HMR_2243,bio/m03115c
bio/HMR_2244,bio/m00908c
bio/HMR_2245,bio/m00803c
bio/HMR_2246,bio/m00068c
bio/HMR_2247,bio/m03048c
bio/HMR_2249,bio/m00896c
bio/HMR_2250,bio/m00794c
bio/HMR_2251,bio/m00060c
bio/HMR_2252,bio/m02687c
bio/HMR_2254,bio/m00874c
bio/HMR_2255,bio/m00779c
bio/HMR_2256,bio/m00045c
bio/HMR_2257,bio/m02099c
bio/HMR_2305,bio/m00840c
bio/HMR_2307,bio/m00700c
bio/HMR_2309,bio/m03012c
bio/HMR_2311,bio/m00007c
bio/HMR_10036,bio/m00007c
bio/HMR_2315,bio/m00842c
bio/HMR_2317,bio/m00701c
bio/HMR_2319,bio/m03013c
bio/HMR_2321,bio/m00016c
bio/HMR_10036,bio/m00016c
bio/HMR_2324,bio/m00856c
bio/HMR_2326,bio/m00709c
bio/HMR_2328,bio/m03015c
bio/HMR_2330,bio/m00025c
bio/HMR_10036,bio/m00025c
bio/HMR_2332,bio/m00879c
bio/HMR_2334,bio/m00715c
bio/HMR_2336,bio/m03016c
bio/HMR_2338,bio/m02112c
bio/HMR_2918,bio/m02112c
bio/HMR_10036,bio/m02112c
bio/HMR_2342,bio/m00843c
bio/HMR_2343,bio/m00702c
bio/HMR_2344,bio/m03014c
bio/HMR_2347,bio/m00852c
bio/HMR_2348,bio/m00707c
bio/HMR_2349,bio/m03018c
bio/HMR_2353,bio/m00839c
bio/HMR_2354,bio/m00699c
bio/HMR_2355,bio/m03011c
bio/HMR_2356,bio/m00006c
bio/HMR_10036,bio/m00006c
bio/HMR_2361,bio/m00871c
bio/HMR_2362,bio/m00704c
bio/HMR_2363,bio/m03017c
bio/HMR_2364,bio/m00123c
bio/HMR_10036,bio/m00123c
bio/HMR_2190,bio/m00890c
bio/HMR_2191,bio/m00793c
bio/HMR_2193,bio/m00057c
bio/DESAT18_5,bio/m00057c
bio/FACOAL1813,bio/m00057c
bio/HMR_2194,bio/m02941c
bio/HMR_2654,bio/m02941c
bio/FAS180COA,bio/m02941c
bio/OCDCAFATPc,bio/m02941c
bio/HMR_10036,bio/m02941c
bio/HMR_2201,bio/m00872c
bio/HMR_2202,bio/m00777c
bio/HMR_2203,bio/m00043c
bio/HMR_2204,bio/m01773c
bio/HMR_2678,bio/m01773c
bio/ARACHFATPc,bio/m01773c
bio/HMR_10036,bio/m01773c
bio/HMR_2205,bio/m00866c
bio/HMR_2208,bio/m00776c
bio/HMR_2209,bio/m00040c
bio/HMR_2210,bio/m01725c
bio/HMR_2702,bio/m01725c
bio/HMR_10036,bio/m01725c
bio/HMR_2211,bio/m00904c
bio/HMR_2212,bio/m00800c
bio/HMR_2213,bio/m00064c
bio/HMR_2214,bio/m02971c
bio/HMR_2909,bio/m02971c
bio/LGNCFATPtc,bio/m02971c
bio/HMR_10036,bio/m02971c
bio/HMR_2215,bio/m00878c
bio/HMR_2217,bio/m00783c
bio/HMR_2218,bio/m00049c
bio/HMR_2219,bio/m02110c
bio/HMR_2915,bio/m02110c
bio/HMR_10036,bio/m02110c
bio/HMR_2259,bio/m00887c
bio/HMR_2260,bio/m00790c
bio/HMR_2261,bio/m00054c
bio/HMR_2262,bio/m02612c
bio/HMR_2675,bio/m02612c
bio/HMR_10036,bio/m02612c
bio/HMR_2263,bio/m00873c
bio/HMR_2264,bio/m00778c
bio/HMR_2265,bio/m00044c
bio/HMR_2266,bio/m02052c
bio/HMR_2699,bio/m02052c
bio/HMR_10036,bio/m02052c
bio/HMR_2267,bio/m00907c
bio/HMR_2268,bio/m00802c
bio/HMR_2269,bio/m00067c
bio/HMR_2270,bio/m03047c
bio/HMR_2906,bio/m03047c
bio/HMR_10036,bio/m03047c
bio/HMR_2284,bio/m01141c
bio/HMR_10036,bio/m01141c
bio/HMR_2286,bio/m02677c
bio/HMR_2636,bio/m02677c
bio/DESAT16_2,bio/m02677c
bio/r0510,bio/m02677c
bio/HMR_10036,bio/m02677c
bio/HMR_2287,bio/m01191c
bio/HMR_10036,bio/m01191c
bio/HMR_2293,bio/m01586c
bio/HMR_2660,bio/m01586c
bio/HMR_10036,bio/m01586c
bio/HMR_2295,bio/m00127c
bio/HMR_10036,bio/m00127c
bio/HMR_2296,bio/m00116c
bio/HMR_10036,bio/m00116c
bio/HMR_2365,bio/m00101c
bio/HMR_10036,bio/m00101c
bio/HMR_2289,bio/m01237c
bio/HMR_10036,bio/m01237c
bio/HMR_0709,bio/m02674p
bio/HMR_0706,bio/m02674p
bio/r2498,bio/m02674p
bio/HMR_2150,bio/m01258c
bio/HMR_2151,bio/m02442c
bio/HMR_2437,bio/m01217c
bio/HMR_2438,bio/m01243c
bio/HMR_2439,bio/m00298c
bio/HMR_2440,bio/m00337c
bio/HMR_2441,bio/m00336c
bio/HMR_2442,bio/m00983c
bio/HMR_2443,bio/m00363c
bio/HMR_2444,bio/m00363c
bio/HMR_2445,bio/m00363c
bio/HMR_2443,bio/m01826c
bio/HMR_2447,bio/m01826c
bio/HMR_2446,bio/m00313c
bio/HMR_2446,bio/m01368c
bio/HMR_6396,bio/m01368c
bio/HMR_8620,bio/m01368c
bio/HMR_6423,bio/m01368c
bio/HMR_9542,bio/m01368c
bio/HMR_5021,bio/m01368c
bio/HMR_6275,bio/m01368c
bio/ASCBSVCTtc,bio/m01368c
bio/HMR_2447,bio/m00312c
bio/HMR_2448,bio/m02641c
bio/HMR_2448,bio/m03036c
bio/HMR_2449,bio/m01218c
bio/HMR_2450,bio/m00533c
bio/HMR_2451,bio/m01027c
bio/HMR_2453,bio/m01027c
bio/HMR_2451,bio/m01372c
bio/HMR_2452,bio/m01372c
bio/HMR_2452,bio/m00731c
bio/HMR_2454,bio/m00988c
bio/HMR_2455,bio/m01216c
bio/HMR_2456,bio/m01216r
bio/HMR_2456,bio/m02040r
bio/HMR_2458,bio/m02040r
bio/HMR_2555,bio/m02040r
bio/HMR_2572,bio/m02040r
bio/HMR_0944,bio/m02040r
bio/HMR_0948,bio/m02040r
bio/HMR_0956,bio/m02040r
bio/HMR_0967,bio/m02040r
bio/HMR_0997,bio/m02040r
bio/HMR_1000,bio/m02040r
bio/HMR_1039,bio/m02040r
bio/HMR_1061,bio/m02040r
bio/HMR_1072,bio/m02040r
bio/HMR_1077,bio/m02040r
bio/HMR_1108,bio/m02040r
bio/HMR_1110,bio/m02040r
bio/HMR_1112,bio/m02040r
bio/HMR_1128,bio/m02040r
bio/HMR_1134,bio/m02040r
bio/HMR_1136,bio/m02040r
bio/HMR_1138,bio/m02040r
bio/HMR_1140,bio/m02040r
bio/HMR_1235,bio/m02040r
bio/HMR_1237,bio/m02040r
bio/HMR_1239,bio/m02040r
bio/HMR_8554,bio/m02040r
bio/HMR_8555,bio/m02040r
bio/HMR_8556,bio/m02040r
bio/HMR_8558,bio/m02040r
bio/HMR_8561,bio/m02040r
